filename,numbers,seuil,timeQuickSeuil,timeQuickRdmSeuil
./exemplaires/testset_50000_22.txt,50000,64,127.981,29.955
./exemplaires/testset_50000_22.txt,50000,128,173.378,32.5662
./exemplaires/testset_50000_22.txt,50000,256,269.413,32.6226
./exemplaires/testset_50000_23.txt,50000,0,136.042,30.5185
./exemplaires/testset_50000_23.txt,50000,2,136.083,30.3907
./exemplaires/testset_50000_23.txt,50000,4,136.246,34.9093
./exemplaires/testset_50000_23.txt,50000,6,137.51,34.2476
./exemplaires/testset_50000_23.txt,50000,8,136.693,30.7583
./exemplaires/testset_50000_23.txt,50000,10,137.48,30.9962
./exemplaires/testset_50000_23.txt,50000,12,136.868,32.4345
./exemplaires/testset_50000_23.txt,50000,14,138.351,33.152
./exemplaires/testset_50000_23.txt,50000,16,138.592,33.0064
./exemplaires/testset_50000_23.txt,50000,18,139.62,31.9609
./exemplaires/testset_50000_23.txt,50000,20,144.142,31.7424
./exemplaires/testset_50000_23.txt,50000,32,146.563,30.0645
./exemplaires/testset_50000_23.txt,50000,64,168.637,30.2476
./exemplaires/testset_50000_23.txt,50000,128,212.925,30.0244
./exemplaires/testset_50000_23.txt,50000,256,306.474,29.6779
./exemplaires/testset_50000_24.txt,50000,0,92.568,30.5155
./exemplaires/testset_50000_24.txt,50000,2,92.0348,30.4438
./exemplaires/testset_50000_24.txt,50000,4,93.375,30.0805
./exemplaires/testset_50000_24.txt,50000,6,92.4246,30.1043
./exemplaires/testset_50000_24.txt,50000,8,94.2647,30.5205
./exemplaires/testset_50000_24.txt,50000,10,93.3772,30.1427
./exemplaires/testset_50000_24.txt,50000,12,95.2949,29.9971
./exemplaires/testset_50000_24.txt,50000,14,95.7856,32.8484
./exemplaires/testset_50000_24.txt,50000,16,98.3502,32.1713
./exemplaires/testset_50000_24.txt,50000,18,96.5349,32.1515
./exemplaires/testset_50000_24.txt,50000,20,97.6821,32.0325
./exemplaires/testset_50000_24.txt,50000,32,104.089,31.7386
./exemplaires/testset_50000_24.txt,50000,64,125.257,32.4356
./exemplaires/testset_50000_24.txt,50000,128,166.317,31.9907
./exemplaires/testset_50000_24.txt,50000,256,275.021,30.7187
./exemplaires/testset_50000_25.txt,50000,0,78.4499,31.6339
./exemplaires/testset_50000_25.txt,50000,2,78.1752,30.7257
./exemplaires/testset_50000_25.txt,50000,4,77.1559,31.3363
./exemplaires/testset_50000_25.txt,50000,6,78.4496,31.6744
./exemplaires/testset_50000_25.txt,50000,8,83.3987,33.4712
./exemplaires/testset_50000_25.txt,50000,10,78.4855,33.1469
./exemplaires/testset_50000_25.txt,50000,12,80.2541,30.2216
./exemplaires/testset_50000_25.txt,50000,14,81.8788,30.1895
./exemplaires/testset_50000_25.txt,50000,16,81.2695,30.3371
./exemplaires/testset_50000_25.txt,50000,18,82.0121,32.1475
./exemplaires/testset_50000_25.txt,50000,20,88.782,31.9907
./exemplaires/testset_50000_25.txt,50000,32,90.3365,30.736
./exemplaires/testset_50000_25.txt,50000,64,107.713,30.6712
./exemplaires/testset_50000_25.txt,50000,128,152.746,30.9709
./exemplaires/testset_50000_25.txt,50000,256,252.742,31.7318
./exemplaires/testset_50000_26.txt,50000,0,105.217,31.0643
./exemplaires/testset_50000_26.txt,50000,2,104.008,30.2364
./exemplaires/testset_50000_26.txt,50000,4,103.242,30.3688
./exemplaires/testset_50000_26.txt,50000,6,104.716,32.5853
./exemplaires/testset_50000_26.txt,50000,8,105.799,32.6191
./exemplaires/testset_50000_26.txt,50000,10,104.89,33.3549
./exemplaires/testset_50000_26.txt,50000,12,105.583,33.7448
./exemplaires/testset_50000_26.txt,50000,14,106.48,34.4686
./exemplaires/testset_50000_26.txt,50000,16,108.768,33.2841
./exemplaires/testset_50000_26.txt,50000,18,108.144,32.5783
./exemplaires/testset_50000_26.txt,50000,20,108.671,30.3647
./exemplaires/testset_50000_26.txt,50000,32,118.927,30.1221
./exemplaires/testset_50000_26.txt,50000,64,136.781,30.0098
./exemplaires/testset_50000_26.txt,50000,128,177.336,30.1784
./exemplaires/testset_50000_26.txt,50000,256,277.725,32.5971
./exemplaires/testset_50000_27.txt,50000,0,139.417,34.5697
./exemplaires/testset_50000_27.txt,50000,2,138.2,31.2959
./exemplaires/testset_50000_27.txt,50000,4,138.686,31.5361
./exemplaires/testset_50000_27.txt,50000,6,139.073,31.3369
./exemplaires/testset_50000_27.txt,50000,8,137.79,31.5951
./exemplaires/testset_50000_27.txt,50000,10,138.082,31.427
./exemplaires/testset_50000_27.txt,50000,12,139.068,30.887
./exemplaires/testset_50000_27.txt,50000,14,141.47,31.0276
./exemplaires/testset_50000_27.txt,50000,16,139.852,30.5907
./exemplaires/testset_50000_27.txt,50000,18,141.705,30.87
./exemplaires/testset_50000_27.txt,50000,20,143.481,30.1188
./exemplaires/testset_50000_27.txt,50000,32,151.742,30.0617
./exemplaires/testset_50000_27.txt,50000,64,169.524,31.8296
./exemplaires/testset_50000_27.txt,50000,128,212.969,31.8601
./exemplaires/testset_50000_27.txt,50000,256,325.741,29.9847
./exemplaires/testset_50000_28.txt,50000,0,146.53,30.3521
./exemplaires/testset_50000_28.txt,50000,2,146.948,30.7662
./exemplaires/testset_50000_28.txt,50000,4,147.401,30.9416
./exemplaires/testset_50000_28.txt,50000,6,148.188,31.1583
./exemplaires/testset_50000_28.txt,50000,8,147.691,31.0828
./exemplaires/testset_50000_28.txt,50000,10,147.12,31.6675
./exemplaires/testset_50000_28.txt,50000,12,149.456,31.6571
./exemplaires/testset_50000_28.txt,50000,14,149.226,32.7357
./exemplaires/testset_50000_28.txt,50000,16,150.4,33.2863
./exemplaires/testset_50000_28.txt,50000,18,150.438,31.967
./exemplaires/testset_50000_28.txt,50000,20,152.175,30.9987
./exemplaires/testset_50000_28.txt,50000,32,158.199,31.222
./exemplaires/testset_50000_28.txt,50000,64,182.393,32.3168
./exemplaires/testset_50000_28.txt,50000,128,220.766,32.1218
./exemplaires/testset_50000_28.txt,50000,256,315.713,32.859
./exemplaires/testset_50000_29.txt,50000,0,76.3114,30.7361
./exemplaires/testset_50000_29.txt,50000,2,75.3476,30.7971
./exemplaires/testset_50000_29.txt,50000,4,75.3897,30.699
./exemplaires/testset_50000_29.txt,50000,6,76.7124,30.9695
./exemplaires/testset_50000_29.txt,50000,8,76.4364,31.3859
./exemplaires/testset_50000_29.txt,50000,10,76.507,32.1827
./exemplaires/testset_50000_29.txt,50000,12,77.6428,33.4367
./exemplaires/testset_50000_29.txt,50000,14,78.4967,33.1905
./exemplaires/testset_50000_29.txt,50000,16,80.9035,31.7149
./exemplaires/testset_50000_29.txt,50000,18,79.8647,31.736
./exemplaires/testset_50000_29.txt,50000,20,81.2621,31.194
./exemplaires/testset_50000_29.txt,50000,32,87.193,30.7944
./exemplaires/testset_50000_29.txt,50000,64,107.77,30.7349
./exemplaires/testset_50000_29.txt,50000,128,153.11,30.6679
./exemplaires/testset_50000_29.txt,50000,256,253.243,30.5454
./exemplaires/testset_100000_0.txt,100000,0,69.7045,69.3755
./exemplaires/testset_100000_0.txt,100000,2,65.0209,68.9814
./exemplaires/testset_100000_0.txt,100000,4,65.0597,69.5948
./exemplaires/testset_100000_0.txt,100000,6,65.3394,69.1026
./exemplaires/testset_100000_0.txt,100000,8,66.5319,68.8425
./exemplaires/testset_100000_0.txt,100000,10,67.4128,68.8281
./exemplaires/testset_100000_0.txt,100000,12,69.539,71.2406
./exemplaires/testset_100000_0.txt,100000,14,70.3879,72.1214
./exemplaires/testset_100000_0.txt,100000,16,72.3039,69.42
./exemplaires/testset_100000_0.txt,100000,18,73.956,69.9031
./exemplaires/testset_100000_0.txt,100000,20,75.8533,71.0029
./exemplaires/testset_100000_0.txt,100000,32,96.6253,73.5763
./exemplaires/testset_100000_0.txt,100000,64,122.206,75.1952
./exemplaires/testset_100000_0.txt,100000,128,195.238,75.1181
./exemplaires/testset_100000_0.txt,100000,256,347.204,72.1879
./exemplaires/testset_100000_1.txt,100000,0,71.8947,71.1335
./exemplaires/testset_100000_1.txt,100000,2,68.1863,69.7885
./exemplaires/testset_100000_1.txt,100000,4,68.3839,72.1951
./exemplaires/testset_100000_1.txt,100000,6,67.7708,70.9017
./exemplaires/testset_100000_1.txt,100000,8,68.9529,70.6765
./exemplaires/testset_100000_1.txt,100000,10,69.8919,72.2887
./exemplaires/testset_100000_1.txt,100000,12,71.1936,74.258
./exemplaires/testset_100000_1.txt,100000,14,73.485,71.7468
./exemplaires/testset_100000_1.txt,100000,16,75.9304,68.7081
./exemplaires/testset_100000_1.txt,100000,18,76.1773,69.3244
./exemplaires/testset_100000_1.txt,100000,20,79.2152,71.598
./exemplaires/testset_100000_1.txt,100000,32,89.8056,73.7023
./exemplaires/testset_100000_1.txt,100000,64,124.847,71.6544
./exemplaires/testset_100000_1.txt,100000,128,197.566,69.3709
./exemplaires/testset_100000_1.txt,100000,256,344.764,74.0171
./exemplaires/testset_100000_2.txt,100000,0,68.3379,71.5356
./exemplaires/testset_100000_2.txt,100000,2,67.8894,70.0323
./exemplaires/testset_100000_2.txt,100000,4,65.0671,69.3773
./exemplaires/testset_100000_2.txt,100000,6,62.2847,68.6851
./exemplaires/testset_100000_2.txt,100000,8,67.3739,70.5684
./exemplaires/testset_100000_2.txt,100000,10,66.1685,67.0431
./exemplaires/testset_100000_2.txt,100000,12,66.0032,71.6649
./exemplaires/testset_100000_2.txt,100000,14,67.1221,67.2915
./exemplaires/testset_100000_2.txt,100000,16,69.0769,68.6545
./exemplaires/testset_100000_2.txt,100000,18,71.7374,70.6978
./exemplaires/testset_100000_2.txt,100000,20,76.2446,72.1071
./exemplaires/testset_100000_2.txt,100000,32,87.6076,69.3302
./exemplaires/testset_100000_2.txt,100000,64,116.027,69.5474
./exemplaires/testset_100000_2.txt,100000,128,193.365,69.0799
./exemplaires/testset_100000_2.txt,100000,256,334.563,73.7953
./exemplaires/testset_100000_3.txt,100000,0,72.154,71.3268
./exemplaires/testset_100000_3.txt,100000,2,69.6362,69.6333
./exemplaires/testset_100000_3.txt,100000,4,68.8381,72.6354
./exemplaires/testset_100000_3.txt,100000,6,68.9032,70.1015
./exemplaires/testset_100000_3.txt,100000,8,70.1979,70.4881
./exemplaires/testset_100000_3.txt,100000,10,71.3609,70.4829
./exemplaires/testset_100000_3.txt,100000,12,72.6395,70.0157
./exemplaires/testset_100000_3.txt,100000,14,74.5819,70.3009
./exemplaires/testset_100000_3.txt,100000,16,76.0494,70.8238
./exemplaires/testset_100000_3.txt,100000,18,77.8611,70.3696
./exemplaires/testset_100000_3.txt,100000,20,80.1234,70.0961
./exemplaires/testset_100000_3.txt,100000,32,92.1155,68.8851
./exemplaires/testset_100000_3.txt,100000,64,125.184,70.939
./exemplaires/testset_100000_3.txt,100000,128,200.917,70.9549
./exemplaires/testset_100000_3.txt,100000,256,348.017,68.4785
./exemplaires/testset_100000_4.txt,100000,0,69.9675,70.5388
./exemplaires/testset_100000_4.txt,100000,2,66.2053,70.7175
./exemplaires/testset_100000_4.txt,100000,4,66.732,76.0914
./exemplaires/testset_100000_4.txt,100000,6,71.7208,66.392
./exemplaires/testset_100000_4.txt,100000,8,66.2678,71.5787
./exemplaires/testset_100000_4.txt,100000,10,68.4957,72.1275
./exemplaires/testset_100000_4.txt,100000,12,67.5182,70.0823
./exemplaires/testset_100000_4.txt,100000,14,69.3405,67.9269
./exemplaires/testset_100000_4.txt,100000,16,70.3676,67.0725
./exemplaires/testset_100000_4.txt,100000,18,72.1701,66.928
./exemplaires/testset_100000_4.txt,100000,20,74.7956,66.2937
./exemplaires/testset_100000_4.txt,100000,32,85.5251,67.0954
./exemplaires/testset_100000_4.txt,100000,64,123.648,70.3331
./exemplaires/testset_100000_4.txt,100000,128,195.06,70.5828
./exemplaires/testset_100000_4.txt,100000,256,350.645,70.8473
./exemplaires/testset_100000_5.txt,100000,0,68.3994,71.5028
./exemplaires/testset_100000_5.txt,100000,2,65.9212,73.5802
./exemplaires/testset_100000_5.txt,100000,4,66.2673,69.2762
./exemplaires/testset_100000_5.txt,100000,6,66.2162,70.6255
./exemplaires/testset_100000_5.txt,100000,8,67.4193,69.3574
./exemplaires/testset_100000_5.txt,100000,10,68.3342,69.5677
./exemplaires/testset_100000_5.txt,100000,12,69.6083,71.5042
./exemplaires/testset_100000_5.txt,100000,14,71.1528,69.2789
./exemplaires/testset_100000_5.txt,100000,16,73.2349,69.1472
./exemplaires/testset_100000_5.txt,100000,18,74.7876,68.3749
./exemplaires/testset_100000_5.txt,100000,20,77.3656,69.4766
./exemplaires/testset_100000_5.txt,100000,32,88.5255,71.4501
./exemplaires/testset_100000_5.txt,100000,64,122.745,70.9533
./exemplaires/testset_100000_5.txt,100000,128,197.521,70.3219
./exemplaires/testset_100000_5.txt,100000,256,354.028,69.1693
./exemplaires/testset_100000_6.txt,100000,0,68.0758,71.141
./exemplaires/testset_100000_6.txt,100000,2,66.077,71.0726
./exemplaires/testset_100000_6.txt,100000,4,65.3332,71.5241
./exemplaires/testset_100000_6.txt,100000,6,66.0476,68.3334
./exemplaires/testset_100000_6.txt,100000,8,66.4696,70.0664
./exemplaires/testset_100000_6.txt,100000,10,68.8947,71.723
./exemplaires/testset_100000_6.txt,100000,12,70.0045,73.9679
./exemplaires/testset_100000_6.txt,100000,14,72.4928,68.8457
./exemplaires/testset_100000_6.txt,100000,16,72.9432,70.9011
./exemplaires/testset_100000_6.txt,100000,18,80.5603,69.7101
./exemplaires/testset_100000_6.txt,100000,20,76.1578,68.2252
./exemplaires/testset_100000_6.txt,100000,32,88.3944,68.9517
./exemplaires/testset_100000_6.txt,100000,64,122.571,70.6098
./exemplaires/testset_100000_6.txt,100000,128,196.381,70.2855
./exemplaires/testset_100000_6.txt,100000,256,341.761,71.5907
./exemplaires/testset_100000_7.txt,100000,0,71.6175,68.6978
./exemplaires/testset_100000_7.txt,100000,2,69.7169,69.9385
./exemplaires/testset_100000_7.txt,100000,4,68.7088,70.2197
./exemplaires/testset_100000_7.txt,100000,6,69.6639,70.8979
./exemplaires/testset_100000_7.txt,100000,8,70.0994,68.9329
./exemplaires/testset_100000_7.txt,100000,10,71.0463,70.0964
./exemplaires/testset_100000_7.txt,100000,12,73.7819,70.1427
./exemplaires/testset_100000_7.txt,100000,14,73.9123,68.2927
./exemplaires/testset_100000_7.txt,100000,16,77.0399,69.0855
./exemplaires/testset_100000_7.txt,100000,18,77.552,70.8245
./exemplaires/testset_100000_7.txt,100000,20,80.6629,71.4285
./exemplaires/testset_100000_7.txt,100000,32,93.0374,71.4624
./exemplaires/testset_100000_7.txt,100000,64,125.953,69.8551
./exemplaires/testset_100000_7.txt,100000,128,194.997,69.2674
./exemplaires/testset_100000_7.txt,100000,256,347.847,68.9089
./exemplaires/testset_100000_8.txt,100000,0,69.3989,68.8389
./exemplaires/testset_100000_8.txt,100000,2,66.9084,68.1932
./exemplaires/testset_100000_8.txt,100000,4,64.1758,68.1782
./exemplaires/testset_100000_8.txt,100000,6,66.1737,68.4709
./exemplaires/testset_100000_8.txt,100000,8,66.48,71.0586
./exemplaires/testset_100000_8.txt,100000,10,66.7326,69.6967
./exemplaires/testset_100000_8.txt,100000,12,70.9839,70.9359
./exemplaires/testset_100000_8.txt,100000,14,72.69,71.6835
./exemplaires/testset_100000_8.txt,100000,16,75.2106,69.7078
./exemplaires/testset_100000_8.txt,100000,18,76.7269,70.0969
./exemplaires/testset_100000_8.txt,100000,20,77.9075,69.9769
./exemplaires/testset_100000_8.txt,100000,32,90.2517,70.5743
./exemplaires/testset_100000_8.txt,100000,64,122.898,74.2877
./exemplaires/testset_100000_8.txt,100000,128,195.505,68.2898
./exemplaires/testset_100000_8.txt,100000,256,350.08,70.3391
./exemplaires/testset_100000_9.txt,100000,0,66.6002,69.1377
./exemplaires/testset_100000_9.txt,100000,2,63.3203,70.2077
./exemplaires/testset_100000_9.txt,100000,4,63.0856,69.6247
./exemplaires/testset_100000_9.txt,100000,6,63.5387,69.3613
./exemplaires/testset_100000_9.txt,100000,8,64.9113,72.8197
./exemplaires/testset_100000_9.txt,100000,10,65.5766,70.3305
./exemplaires/testset_100000_9.txt,100000,12,67.0301,69.0083
./exemplaires/testset_100000_9.txt,100000,14,69.1204,69.4298
./exemplaires/testset_100000_9.txt,100000,16,70.4195,70.9425
./exemplaires/testset_100000_9.txt,100000,18,72.3682,68.607
./exemplaires/testset_100000_9.txt,100000,20,74.5944,68.7935
./exemplaires/testset_100000_9.txt,100000,32,85.7106,69.0956
./exemplaires/testset_100000_9.txt,100000,64,119.218,70.2902
./exemplaires/testset_100000_9.txt,100000,128,194.453,69.511
./exemplaires/testset_100000_9.txt,100000,256,333.579,67.9806
./exemplaires/testset_100000_10.txt,100000,0,67.5215,70.5867
./exemplaires/testset_100000_10.txt,100000,2,64.3052,72.5359
./exemplaires/testset_100000_10.txt,100000,4,64.5396,73.5697
./exemplaires/testset_100000_10.txt,100000,6,65.1977,74.8527
./exemplaires/testset_100000_10.txt,100000,8,66.558,69.8145
./exemplaires/testset_100000_10.txt,100000,10,68.1189,71.0919
./exemplaires/testset_100000_10.txt,100000,12,68.1808,71.8206
./exemplaires/testset_100000_10.txt,100000,14,70.9436,71.4236
./exemplaires/testset_100000_10.txt,100000,16,73.5398,70.6183
./exemplaires/testset_100000_10.txt,100000,18,74.1527,70.9582
./exemplaires/testset_100000_10.txt,100000,20,76.207,72.1169
./exemplaires/testset_100000_10.txt,100000,32,88.0448,73.1122
./exemplaires/testset_100000_10.txt,100000,64,123.742,73.2329
./exemplaires/testset_100000_10.txt,100000,128,194.573,69.8962
./exemplaires/testset_100000_10.txt,100000,256,356.735,69.9305
./exemplaires/testset_100000_11.txt,100000,0,66.8527,70.3483
./exemplaires/testset_100000_11.txt,100000,2,65.6873,72.3304
./exemplaires/testset_100000_11.txt,100000,4,67.1477,74.2556
./exemplaires/testset_100000_11.txt,100000,6,68.8402,74.1303
./exemplaires/testset_100000_11.txt,100000,8,68.3288,73.4519
./exemplaires/testset_100000_11.txt,100000,10,68.5462,70.3378
./exemplaires/testset_100000_11.txt,100000,12,69.9706,71.8571
./exemplaires/testset_100000_11.txt,100000,14,73.3189,72.0854
./exemplaires/testset_100000_11.txt,100000,16,73.9913,79.1339
./exemplaires/testset_100000_11.txt,100000,18,76.4343,78.1101
./exemplaires/testset_100000_11.txt,100000,20,78.0681,69.6083
./exemplaires/testset_100000_11.txt,100000,32,89.2397,73.5877
./exemplaires/testset_100000_11.txt,100000,64,125.637,71.9342
./exemplaires/testset_100000_11.txt,100000,128,196.495,70.0879
./exemplaires/testset_100000_11.txt,100000,256,354.338,70.2678
./exemplaires/testset_100000_12.txt,100000,0,67.6871,73.3174
./exemplaires/testset_100000_12.txt,100000,2,68.6813,77.9625
./exemplaires/testset_100000_12.txt,100000,4,67.5943,75.9773
./exemplaires/testset_100000_12.txt,100000,6,66.5902,73.6735
./exemplaires/testset_100000_12.txt,100000,8,70.3213,74.1244
./exemplaires/testset_100000_12.txt,100000,10,71.9436,71.3002
./exemplaires/testset_100000_12.txt,100000,12,72.0448,71.4866
./exemplaires/testset_100000_12.txt,100000,14,71.5991,72.2383
./exemplaires/testset_100000_12.txt,100000,16,74.1205,72.3314
./exemplaires/testset_100000_12.txt,100000,18,75.9918,74.9013
./exemplaires/testset_100000_12.txt,100000,20,76.821,70.831
./exemplaires/testset_100000_12.txt,100000,32,94.1901,73.1249
./exemplaires/testset_100000_12.txt,100000,64,125.741,73.3858
./exemplaires/testset_100000_12.txt,100000,128,203.143,72.9568
./exemplaires/testset_100000_12.txt,100000,256,365.383,71.4856
./exemplaires/testset_100000_13.txt,100000,0,74.3217,68.6808
./exemplaires/testset_100000_13.txt,100000,2,69.4258,72.5229
./exemplaires/testset_100000_13.txt,100000,4,71.1973,69.5562
./exemplaires/testset_100000_13.txt,100000,6,70.0402,71.3436
./exemplaires/testset_100000_13.txt,100000,8,70.6457,72.5123
./exemplaires/testset_100000_13.txt,100000,10,73.6324,68.8083
./exemplaires/testset_100000_13.txt,100000,12,78.4969,70.3585
./exemplaires/testset_100000_13.txt,100000,14,79.2808,69.4143
./exemplaires/testset_100000_13.txt,100000,16,77.8372,69.8381
./exemplaires/testset_100000_13.txt,100000,18,80.3449,69.069
./exemplaires/testset_100000_13.txt,100000,20,81.335,69.4938
./exemplaires/testset_100000_13.txt,100000,32,94.0934,69.3599
./exemplaires/testset_100000_13.txt,100000,64,128.945,74.0924
./exemplaires/testset_100000_13.txt,100000,128,202.77,75.6574
./exemplaires/testset_100000_13.txt,100000,256,358.235,71.4658
./exemplaires/testset_100000_14.txt,100000,0,68.7352,73.4682
./exemplaires/testset_100000_14.txt,100000,2,66.672,73.2871
./exemplaires/testset_100000_14.txt,100000,4,65.6862,68.8688
./exemplaires/testset_100000_14.txt,100000,6,64.8893,71.8744
./exemplaires/testset_100000_14.txt,100000,8,66.2201,71.6854
./exemplaires/testset_100000_14.txt,100000,10,67.3714,71.2302
./exemplaires/testset_100000_14.txt,100000,12,68.8897,69.6499
./exemplaires/testset_100000_14.txt,100000,14,70.8686,73.21
./exemplaires/testset_100000_14.txt,100000,16,72.3767,72.1144
./exemplaires/testset_100000_14.txt,100000,18,74.2883,72.3346
./exemplaires/testset_100000_14.txt,100000,20,76.1274,72.1153
./exemplaires/testset_100000_14.txt,100000,32,88.0376,70.8243
./exemplaires/testset_100000_14.txt,100000,64,123.055,72.0518
./exemplaires/testset_100000_14.txt,100000,128,194.793,75.821
./exemplaires/testset_100000_14.txt,100000,256,343.294,69.468
./exemplaires/testset_100000_15.txt,100000,0,67.4326,72.8579
./exemplaires/testset_100000_15.txt,100000,2,64.6269,70.652
./exemplaires/testset_100000_15.txt,100000,4,64.8897,72.6703
./exemplaires/testset_100000_15.txt,100000,6,68.1766,78.5622
./exemplaires/testset_100000_15.txt,100000,8,67.3048,72.8274
./exemplaires/testset_100000_15.txt,100000,10,69.0719,79.031
./exemplaires/testset_100000_15.txt,100000,12,71.5793,73.8965
./exemplaires/testset_100000_15.txt,100000,14,73.0803,71.4716
./exemplaires/testset_100000_15.txt,100000,16,76.3544,71.3927
./exemplaires/testset_100000_15.txt,100000,18,74.5655,70.72
./exemplaires/testset_100000_15.txt,100000,20,78.3489,73.4054
./exemplaires/testset_100000_15.txt,100000,32,89.1647,72.8013
./exemplaires/testset_100000_15.txt,100000,64,122.594,72.6302
./exemplaires/testset_100000_15.txt,100000,128,196.592,72.0649
./exemplaires/testset_100000_15.txt,100000,256,341.132,70.4047
./exemplaires/testset_100000_16.txt,100000,0,66.3806,70.6799
./exemplaires/testset_100000_16.txt,100000,2,63.5579,70.9206
./exemplaires/testset_100000_16.txt,100000,4,63.5684,73.0149
./exemplaires/testset_100000_16.txt,100000,6,64.7015,70.8522
./exemplaires/testset_100000_16.txt,100000,8,66.9643,70.2064
./exemplaires/testset_100000_16.txt,100000,10,68.7955,71.6679
./exemplaires/testset_100000_16.txt,100000,12,69.4548,71.6144
./exemplaires/testset_100000_16.txt,100000,14,70.753,70.7233
./exemplaires/testset_100000_16.txt,100000,16,73.7617,70.9838
./exemplaires/testset_100000_16.txt,100000,18,76.2773,71.8021
./exemplaires/testset_100000_16.txt,100000,20,76.5958,72.1802
./exemplaires/testset_100000_16.txt,100000,32,87.4043,70.0656
./exemplaires/testset_100000_16.txt,100000,64,122.145,71.4314
./exemplaires/testset_100000_16.txt,100000,128,195.242,70.6902
./exemplaires/testset_100000_16.txt,100000,256,340.211,68.8465
./exemplaires/testset_100000_17.txt,100000,0,71.4222,71.2189
./exemplaires/testset_100000_17.txt,100000,2,68.9154,69.629
./exemplaires/testset_100000_17.txt,100000,4,68.9329,69.8481
./exemplaires/testset_100000_17.txt,100000,6,69.5984,69.9527
./exemplaires/testset_100000_17.txt,100000,8,70.6658,70.5974
./exemplaires/testset_100000_17.txt,100000,10,72.2859,71.2777
./exemplaires/testset_100000_17.txt,100000,12,73.8094,69.359
./exemplaires/testset_100000_17.txt,100000,14,76.9126,70.086
./exemplaires/testset_100000_17.txt,100000,16,76.7587,68.8932
./exemplaires/testset_100000_17.txt,100000,18,79.1066,69.6659
./exemplaires/testset_100000_17.txt,100000,20,80.7803,69.9618
./exemplaires/testset_100000_17.txt,100000,32,92.6906,72.5454
./exemplaires/testset_100000_17.txt,100000,64,126.952,70.3762
./exemplaires/testset_100000_17.txt,100000,128,200.807,73.5484
./exemplaires/testset_100000_17.txt,100000,256,345.79,70.0881
./exemplaires/testset_100000_18.txt,100000,0,74.2423,74.2035
./exemplaires/testset_100000_18.txt,100000,2,71.8484,74.7274
./exemplaires/testset_100000_18.txt,100000,4,72.6387,69.8324
./exemplaires/testset_100000_18.txt,100000,6,72.4916,70.7352
./exemplaires/testset_100000_18.txt,100000,8,73.5693,70.7956
./exemplaires/testset_100000_18.txt,100000,10,74.723,71.6289
./exemplaires/testset_100000_18.txt,100000,12,76.677,71.9381
./exemplaires/testset_100000_18.txt,100000,14,78.0599,70.9979
./exemplaires/testset_100000_18.txt,100000,16,79.902,70.024
./exemplaires/testset_100000_18.txt,100000,18,81.3633,70.4687
./exemplaires/testset_100000_18.txt,100000,20,83.5696,69.427
./exemplaires/testset_100000_18.txt,100000,32,95.903,69.3497
./exemplaires/testset_100000_18.txt,100000,64,129.089,69.2027
./exemplaires/testset_100000_18.txt,100000,128,202.671,70.5532
./exemplaires/testset_100000_18.txt,100000,256,348.46,69.9156
./exemplaires/testset_100000_19.txt,100000,0,66.9966,70.5901
./exemplaires/testset_100000_19.txt,100000,2,65.8049,70.1095
./exemplaires/testset_100000_19.txt,100000,4,65.3278,70.602
./exemplaires/testset_100000_19.txt,100000,6,68.7084,71.1096
./exemplaires/testset_100000_19.txt,100000,8,67.114,74.5443
./exemplaires/testset_100000_19.txt,100000,10,69.7244,72.0413
./exemplaires/testset_100000_19.txt,100000,12,72.101,71.5586
./exemplaires/testset_100000_19.txt,100000,14,73.7311,71.4668
./exemplaires/testset_100000_19.txt,100000,16,76.4226,71.6145
./exemplaires/testset_100000_19.txt,100000,18,75.1785,69.405
./exemplaires/testset_100000_19.txt,100000,20,77.3375,69.0484
./exemplaires/testset_100000_19.txt,100000,32,89.9325,71.2475
./exemplaires/testset_100000_19.txt,100000,64,125.793,74.407
./exemplaires/testset_100000_19.txt,100000,128,205.76,73.3155
./exemplaires/testset_100000_19.txt,100000,256,356.679,71.3844
./exemplaires/testset_100000_20.txt,100000,0,158.713,64.9613
./exemplaires/testset_100000_20.txt,100000,2,158.633,66.7925
./exemplaires/testset_100000_20.txt,100000,4,159.225,65.6635
./exemplaires/testset_100000_20.txt,100000,6,156.651,64.899
./exemplaires/testset_100000_20.txt,100000,8,162.962,66.5705
./exemplaires/testset_100000_20.txt,100000,10,159.298,70.4638
./exemplaires/testset_100000_20.txt,100000,12,160.554,72.8065
./exemplaires/testset_100000_20.txt,100000,14,166.138,64.5286
./exemplaires/testset_100000_20.txt,100000,16,165.692,65.0754
./exemplaires/testset_100000_20.txt,100000,18,165.28,66.3834
./exemplaires/testset_100000_20.txt,100000,20,169.783,65.7589
./exemplaires/testset_100000_20.txt,100000,32,182.544,63.96
./exemplaires/testset_100000_20.txt,100000,64,219.694,63.8206
./exemplaires/testset_100000_20.txt,100000,128,315.748,65.0763
./exemplaires/testset_100000_20.txt,100000,256,507.744,65.5737
./exemplaires/testset_100000_21.txt,100000,0,155.802,63.7257
./exemplaires/testset_100000_21.txt,100000,2,154.197,64.8119
./exemplaires/testset_100000_21.txt,100000,4,156.324,69.7124
./exemplaires/testset_100000_21.txt,100000,6,155.013,65.5386
./exemplaires/testset_100000_21.txt,100000,8,156.052,64.189
./exemplaires/testset_100000_21.txt,100000,10,156.4,64.1661
